recipe_id,mode,strict_score_06l_eval,strict_score_06l_direct_mean,strict_score_06l_direct_std,yield_score_06l,p_robust_valid_06l,mean_cd_fixed_06l,std_cd_fixed_06l,mean_ler_locked_06l,std_ler_locked_06l,mean_p_line_margin_06l,pitch_nm,line_cd_ratio,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm
G_1260,mode_a,-1.9215040292854013,-1.9695634296171196,1.6223172185719223,0.5367235964525607,0.9190166666666663,16.289668070214105,0.4168611212618152,2.5256593518396513,0.018354364267129386,0.18858727234251457,24.0,0.52,45.03550066240132,1.345526640303433,0.6124457108788193,33.55316694825888,0.1830368428584188,0.6427466452121735,0.017745476067066192,1.9215603494085371,50.0
G_325,mode_a,0.5525974407349947,0.14179123159238832,0.42751761849433356,0.9597500000000015,0.9796333333333349,15.570901862365432,0.2378862872514298,2.5432212086135757,0.018967876544781537,0.21169301342043412,24.0,0.52,52.69707614835352,0.3917016237974167,0.3239590355195105,41.09113542828709,0.19938198635354637,0.5763193900696933,0.027553225569427013,0.6717958548106253,50.0
G_2421,mode_a,-0.7000550882952425,-0.8935848545354378,0.7167720262002828,0.8805416666666667,0.9503666666666666,15.878568645600003,0.4843772195230967,2.5157981729541996,0.018361250632708822,0.19466810671020704,24.0,0.52,46.860105738043785,2.0688875326886773,0.37932653464376925,31.489024595357478,0.16779338310472666,0.5985456740483641,0.020484137339517473,1.079817935358733,50.0
G_4034,mode_a,0.6051107564346452,-2.5043933457570686,0.467750302035647,0.9363083333333336,0.9683333333333336,14.966653055948955,0.3715407813611876,2.5400592403020714,0.018058798860738565,0.19749041557147373,24.0,0.52,51.66619941405952,0.23458225931972265,0.4501611084677279,42.56230469793081,0.1912335762474686,0.43310913648456334,0.013376317815855144,0.8280083267018199,50.0
G_499,mode_a,-0.7968954164383645,-0.8471053200049805,0.8233539403042266,0.976908333333334,0.9904666666666674,15.961245752595515,0.4277967206023109,2.5103211888388244,0.020668749639698444,0.19225841374802283,24.0,0.52,48.6817388003692,1.5538832237944007,0.41174257937818765,32.736552371643484,0.17244939806871115,0.5718274630606175,0.014594373079016804,1.4867285252548754,50.0
G_2628,mode_a,0.14009926588674865,-0.7946557015053733,0.8873506524816651,0.8569000000000002,0.9430833333333336,15.548028545012585,0.60853051984849,2.5123730785179306,0.01992716035375363,0.18311600379947876,24.0,0.52,48.35028676316142,2.031240915879607,0.4372020817361772,30.240086843259633,0.16879858241416512,0.5220378702506423,0.015635900376364587,0.9905732348561287,50.0
G_3085,mode_a,0.5881271373226661,-0.6530541600128026,0.3243789584181491,0.8901000000000009,0.9526000000000009,14.976159982915279,0.342253268028976,2.5379861172375175,0.01846719990854962,0.19805602122366409,24.0,0.52,41.16260485723615,0.24907744210213423,0.4216440009884536,33.225298235192895,0.20706285554915665,0.5654373604804277,0.017408797508105634,1.978495699353516,50.0
G_1312,mode_a,0.4922132466017236,-0.16206750682248902,0.42427274706366186,0.9571916666666664,0.981383333333333,14.930545635097923,0.49028303672099155,2.5375967038369045,0.029611758640472937,0.16044198390514075,24.0,0.52,59.298509440384805,1.0739079834893346,0.6875761204399169,25.377678805962205,0.17233673837967217,0.5679239624179899,0.009944594521075488,1.4695590264163911,50.0
G_1577,mode_a,0.5718555576050464,-0.6697672370085884,0.41199180222360154,0.9708000000000013,0.9885000000000013,14.461297270427526,0.31636595938358464,2.5370361880356267,0.018384984019162963,0.17088879086253583,24.0,0.52,50.72452394105494,0.39572125766426325,0.5320275818929077,29.51358419843018,0.18160457334481178,0.4859507051296532,0.002363340714946389,1.9320685053244233,50.0
G_4991,mode_a,0.5980434446798267,-0.9803121273515487,1.2969576290260365,0.9311499999999999,0.9638833333333332,14.831566918634184,0.37064770909096256,2.519384352244403,0.01976574894598972,0.18969611297513686,24.0,0.52,43.363342417404056,1.4179464485496283,0.43722734386101364,27.076987088657916,0.20973657419905067,0.543291455321014,0.016052810456603766,1.2980904723517597,50.0
G_2602,mode_a,0.509312451171555,-0.6376057876317086,0.48228744156321424,0.8839500000000009,0.9464500000000008,15.250632628565095,0.39080981601439696,2.555602947692833,0.04810161355213889,0.16089229584808198,24.0,0.52,51.994354541413486,0.4083629362285137,0.7430965906940401,27.792715867981315,0.17637093771249054,0.6114534171298147,0.006687619211152196,1.0935500408522785,50.0
G_3879,mode_a,0.12398421586985395,-0.737647204262794,0.9222093780252782,0.902575,0.9567000000000001,15.656517315164018,0.34769674804173417,2.5407841963476265,0.01935889091051202,0.19334941943559789,24.0,0.52,51.28841847460717,0.30697272531688213,0.67545077316463,31.615814920514822,0.21986682440154254,0.5169928370974958,0.007704390082508325,1.8221487789414823,50.0
G_2234,mode_a,0.16983974786227768,-1.3589068736157464,0.7103060933316107,0.932716666666667,0.9707000000000002,15.589991806369094,0.5357264503635192,2.52711723259791,0.018483891666515373,0.20826758599867412,24.0,0.52,36.58179222419858,1.2113622324541211,0.30217043235898017,33.144354172982275,0.2082910133525729,0.601356755103916,0.00702073261141777,1.1809570607729256,50.0
G_2891,mode_a,0.4451451247169223,-1.6484028051569743,0.46582972007904516,0.8015333333333332,0.9080166666666666,14.775537912245545,0.3941697843546092,2.522972634578938,0.017805325062734807,0.18673695307826269,24.0,0.52,43.055689224042,2.2141981730237603,0.36047185231000184,27.361591793596745,0.18638823883607983,0.5337206146679818,0.01730282778851688,1.5027726865373552,50.0
G_1916,mode_a,0.5103445885332242,0.35555571054137153,0.36434848573817,0.9806083333333343,0.9899666666666677,14.8618962106233,0.5076190522061762,2.534749427701656,0.019030150737467104,0.18748153109919832,24.0,0.52,58.62921716272831,0.840085806325078,0.5565064649097622,28.961649844422936,0.19438164406456054,0.5428990196436644,0.023814362995326518,1.4211554480716586,50.0
G_525,mode_a,0.6357875302690971,-0.030855737560826615,0.17124194411465438,0.9658333333333333,0.9818166666666666,15.12796265771211,0.3675226803754728,2.5311167522210605,0.01869206102528717,0.18729163129552037,24.0,0.52,46.52062993682921,0.7314332630485296,0.5528741257265211,31.37361596338451,0.19711074739694595,0.5536660514771938,0.01836147769354284,1.913442409131676,50.0
G_1737,mode_a,-0.8177482050671897,-0.6389035975301117,0.5071848872847668,0.9997750000000001,0.9998500000000001,15.953155266535546,0.49704865900908296,2.5258404904474347,0.019422764016421186,0.19481054222697072,24.0,0.52,59.398440677672625,1.2658754428848624,0.4118362904526293,28.684383588843048,0.19110404550097881,0.5920654894784093,0.009912551203742624,0.6404337151907384,50.0
G_2193,mode_a,-0.5881639640819472,-1.0054393908688646,0.7429636070697279,0.8951916666666672,0.9525500000000006,15.85287369072713,0.4484093290400718,2.5396900578345214,0.039662872840934935,0.17402482757325352,24.0,0.52,44.415513440966606,0.9229826806113124,0.7064455092884601,32.4345597345382,0.18779232481494545,0.5802110543474555,0.01156541772186756,1.1213912069797516,50.0
G_3328,mode_a,-0.3504472326511102,-2.3725409921944958,3.3062646147039394,0.8610583333333338,0.9424500000000005,15.696000419527982,0.6601598557572355,2.5237185045527983,0.0176980557648341,0.18201830495661608,24.0,0.52,58.49934673681855,1.4387797275558114,0.6080677292309702,30.291105112992227,0.1767847356852144,0.49026033328846097,0.013779391748830675,1.845379269681871,50.0
G_3904,mode_a,0.5351857586976971,0.11049881423018945,0.6681698533304383,0.9997000000000001,0.9998500000000001,15.452685955058454,0.5020475252933032,2.53195542543104,0.01876717783546093,0.18766749163492275,24.0,0.52,50.74939695931971,0.8636710848659277,0.5190000535920263,33.7323260307312,0.168856308683753,0.5489489250816405,0.016886130413040518,0.7226419923827052,50.0
G_4603,mode_a,0.4799209501478746,-0.06995492941660161,0.5397198652240315,0.8992500000000007,0.9519500000000007,15.115157317801993,0.45617884183683727,2.531257763594067,0.017923018161612556,0.18324520426206997,24.0,0.52,41.10823457501829,0.920454852283001,0.587039015442133,28.41067424044013,0.2144713514484465,0.5095391400158406,0.0071464018430560826,0.8030969542451203,50.0
G_1445,mode_a,0.5348381534569672,-0.36119367521011064,0.3528031656976942,0.8996000000000002,0.9556166666666668,14.938274761748165,0.39502107381140583,2.5370085905392785,0.021137571434604232,0.1633120519426997,24.0,0.52,43.068811629898846,0.7003560494631529,0.680608341190964,25.595831177197397,0.18498949943110346,0.6245802067220212,0.005869804797694087,1.085563287138939,50.0
G_2807,mode_a,-0.0381648252109498,-0.568859324855526,0.8242297059283666,0.9308666666666673,0.9686500000000007,15.659991368052065,0.5254765921217364,2.533229584554698,0.01749369062646333,0.18066419885418428,24.0,0.52,56.139328985475004,0.8827682454138994,0.6439437663182617,34.57050661556423,0.16277290830388666,0.5332394889555871,0.011468715453520417,1.7381248641759157,50.0
G_1768,mode_a,0.45860323912090617,-1.1306507800436476,0.5409654988288314,0.980283333333334,0.9918666666666673,15.441409149939494,0.5568544070869474,2.5283628357776933,0.020205764255711592,0.18110878000950187,24.0,0.52,53.869902594946325,1.2092975629493594,0.5748394459486008,24.95530639309436,0.21444164449349046,0.6363631148822606,0.0063869501184672115,1.5914159212261438,50.0
G_3384,mode_a,0.5867063722031258,-0.9523910220093496,0.6305352787530115,0.987875000000003,0.9942666666666696,14.5017272128496,0.43439962406080596,2.5391350579553347,0.01746528307821896,0.16785455121215279,24.0,0.52,53.35771564487368,0.3456797618418932,0.43211899204179643,23.359041805379093,0.16927372119389475,0.6460317240096629,0.0036046304181218147,1.2837361320853233,50.0
G_1474,mode_a,0.46476181639383474,-2.599533664093548,0.7686382373149454,0.904641666666667,0.955216666666667,15.509060444994606,0.4529219090145165,2.5256766420265353,0.018141906373451203,0.19717738764891554,24.0,0.52,43.744076773524284,1.2217382993549109,0.5241576812230051,39.055729801766574,0.20373118163086473,0.5902886668220162,0.0266825426928699,1.4826649841852486,50.0
G_3552,mode_a,0.5394057082683635,-1.247982317881077,0.47332200983442635,0.9420833333333349,0.975783333333335,15.418388831557307,0.42849961552828747,2.542518665026019,0.032264981847827424,0.1678179255489188,24.0,0.52,51.65326210297644,0.6448656907305121,0.7105665422976017,27.900760835036635,0.18614869280718266,0.5903932953253388,0.00622973064891994,0.5352284866385162,50.0
G_2465,mode_a,-0.14643550654941268,-0.22853471926185573,0.7955497794233541,0.9898750000000023,0.9965833333333357,15.768747286896929,0.3733757636981029,2.545080059309076,0.019108175618963462,0.2114448225958233,24.0,0.52,58.938098134472966,0.058969234116375446,0.5160688522271812,31.145746847614646,0.18949217720888556,0.6473721937276423,0.018264097273349763,0.7247096067294478,50.0
G_4176,mode_a,0.3588065639607805,-0.9406321388485026,0.6787084921576273,0.946075000000001,0.9732000000000011,14.448538268071825,0.46321576640863155,2.535589417444714,0.01863753422491814,0.15860517306557678,24.0,0.52,55.24485852755606,0.6150504425168037,0.5410094421356917,21.717307837679982,0.1833114845957607,0.6305163837037981,0.005498878732323647,1.4375951485708356,50.0
G_4541,mode_a,0.6557448291095688,0.26008005190924327,0.2931264190077843,0.9047750000000003,0.956266666666667,14.829867459557699,0.2847047113354152,2.541901005714665,0.01625570724913507,0.17520957627820477,24.0,0.52,47.454304564744234,0.26063260808587074,0.5951073213480413,39.34809158556163,0.162389843352139,0.5253877204842865,0.016792343594133854,1.0292543503455818,50.0
G_2593,mode_a,0.40742977405015557,-0.5233037090394909,0.5961767910441989,0.9699333333333344,0.9852833333333344,15.188063424699669,0.6037497706847509,2.523320744092727,0.018869640590451747,0.20272412678719157,24.0,0.52,56.219026777893305,1.5111955208703876,0.3256265178322792,29.277905547060072,0.18916827941313386,0.4951848849654198,0.019113990683108567,1.1954764099791646,50.0
G_2704,mode_a,0.6967612402762602,0.5193273609115512,0.18037116481568485,0.9950500000000012,0.9983500000000012,15.083715246275592,0.3421934842745288,2.5467162121274676,0.0179625334260428,0.21154396505523665,24.0,0.52,55.61994088254869,0.29107349552214146,0.30002070143818854,30.876423167064786,0.1909481879044324,0.5692524359561503,0.02068171463906765,0.6352333561517298,50.0
G_4447,mode_a,0.6017299016574267,-0.0463544168637649,0.623593713289374,0.9997500000000001,0.9998333333333335,14.660289162363116,0.43602541338461187,2.540940356717899,0.016688523873081135,0.18539830791431577,24.0,0.52,50.788116599433124,0.4438126562163234,0.3696784765459597,24.901094152592123,0.20044852405786515,0.6140741934999824,0.006580703258514404,1.019255491439253,50.0
J_1453,mode_b,0.8116059922248323,0.8570752201761371,0.20443489478549431,0.9984750000000003,0.9994500000000004,15.098463230273799,0.24267341886571805,2.5592830047550463,0.008602506267467903,0.24042265689713582,24.0,0.45,52.48814922384918,0.34199510235339403,0.40357725620269774,38.63432072568685,0.21585012060590086,0.49473905460909007,0.00692776383832097,1.532070079818368,90.36870668642223
J_3413,mode_b,0.6908437297070144,-0.9769346569446467,0.965619561398962,0.9726500000000012,0.9867000000000012,15.220113015120377,0.3214263755212194,2.481930671162794,0.027554024185037565,0.21358846928300487,28.0,0.45,54.25802861060947,0.18963659182190895,0.6108089515008033,32.69826397765428,0.1732291967049241,0.5954775451682508,0.006451839068904519,0.7088749594986439,73.21205128915608
J_3097,mode_b,0.19341837414623692,-1.902830667829042,0.6272345134447508,0.9543166666666675,0.9771666666666674,14.389225837634992,0.4691757787130951,2.4931374947006884,0.025772064939423658,0.21394402302959925,28.0,0.45,55.20931324828416,0.3358887014910579,0.4607528324238956,34.29629251360893,0.19076959015801548,0.5560683809220791,0.025271243015304208,1.6389677990227938,27.12440658826381
J_1603,mode_b,0.7832155957784032,-0.3784562467838258,0.7876240384598365,0.9411250000000013,0.9761666666666681,15.315696185073307,0.20169748621342953,2.575437801049747,0.020373102806183995,0.21589853357969332,24.0,0.45,49.671109666116536,0.20341934636235237,0.585356367006898,37.500420194119215,0.20327750555239618,0.6180648648180067,0.017489912817254663,1.6473220740444958,84.63056175969541
J_2780,mode_b,0.7101067317041341,-2.6283955854382226,1.0836533967559507,0.9442499999999989,0.9735333333333321,15.080121129790673,0.2743790866297865,2.544002641244267,0.018279623918891395,0.19750252117346956,24.0,0.52,51.142227636650205,0.2961369641125202,0.30267869839444755,37.42677637375891,0.19964606017805636,0.570398694742471,0.02265207951888442,0.5530166327953339,26.523145218379796
J_4013,mode_b,-0.1449460260533185,-4.5837374168661995,1.720160860193406,0.9083750000000006,0.954983333333334,14.20470515229409,0.20692950233297772,2.5372984359804804,0.007904820476443277,0.17378171854243127,24.0,0.45,40.807860262691975,1.1980212461203337,0.30710686156526207,33.85420311708003,0.20116724454797805,0.5582197852432728,0.016230081310495734,1.1962148416787386,96.01444595493376
J_4793,mode_b,0.2839507863859547,0.28852814348069655,0.5679954959481446,0.9992083333333337,0.9996333333333337,15.680107637024134,0.23187851665328754,2.517755631022759,0.013278512334774902,0.2543325477827962,28.0,0.45,58.78397037740797,0.09168760478496552,0.3509858881123364,38.66186414845288,0.17470966765657067,0.6255642804317176,0.018038093699142336,1.903185164090246,76.92620038520545
J_1717,mode_b,0.6545836168552192,-3.202943991252647,2.999037471378121,0.9129083333333338,0.9620666666666671,15.29656946976545,0.2955395651568507,2.4400794191231268,0.005390766242669268,0.1596409272002833,28.0,0.45,37.86264035850763,0.9991807322949171,0.42823082087561487,32.97462359070778,0.21115490527823566,0.5507289295084774,0.017427831385284663,0.7525441497564316,80.94252660404891
J_2933,mode_b,-0.6035581520155273,-3.0195199595614377,0.638317502395205,0.828525,0.9255666666666665,14.042513911184642,0.09465286359103173,2.5076988596134258,0.019864829578180393,0.1798415712426751,28.0,0.45,58.687789524905384,0.33374173287302256,0.3321890031918883,30.72632148861885,0.1536402834020555,0.4609891513362527,0.00212391153909266,1.1022598426789045,78.89835243113339
J_1785,mode_b,0.759896191074654,-2.515150957212909,0.44134305217527875,0.9486333333333324,0.9737999999999991,15.383510593222287,0.2186089948616677,2.477426299483136,0.011235779060782712,0.14195896853352252,28.0,0.52,43.58954301383346,0.4863320142030716,0.34905219841748475,33.202678062953055,0.17627769674174487,0.5365379111841321,0.005721099665388465,1.5111720715649426,25.56224969215691
J_3509,mode_b,0.5771012830520243,-4.535561578587059,1.3319486195299555,0.8401666666666667,0.9296666666666666,15.408951408729786,0.2864117589089987,2.449785484449106,0.03809881007961558,0.16958312133665665,28.0,0.45,55.45909377839416,1.1024300828576088,0.7430742324329913,36.05084361508489,0.21398584437556564,0.4011233430355787,0.011378505248576403,1.3182220519520342,59.19195143971592
J_2243,mode_b,0.6910113144136732,-1.8656334406746782,1.4895414241386153,0.8917083333333329,0.9535166666666661,15.40425059582828,0.229816315917034,2.610634847174922,0.042591673175049395,0.2016605343395959,24.0,0.45,53.249667515046895,0.37003358267247677,0.7111812063492835,39.48694477323443,0.17142502770759166,0.60546939317137,0.015513606844469905,1.2091877227649093,62.4898519506678
J_1996,mode_b,0.7549972340112813,-1.7898234019740857,0.693309722530516,0.9830166666666692,0.9933666666666693,15.116958341892259,0.2647448266500123,2.5397007633776205,0.018163606657499318,0.18322878929349606,24.0,0.52,53.169382547959685,0.4648453602567315,0.48417503871023654,30.153898247517645,0.19850198483094572,0.582012394350022,0.017606109688058494,1.707342027220875,43.876536721363664
J_1898,mode_b,0.5920630499777388,-3.7310265216621006,0.5826696756281405,0.9161333333333331,0.9578166666666665,14.993613464837614,0.3496355544467524,2.4715507621999393,0.014492961137577219,0.1312470066397864,28.0,0.52,51.24801071640104,0.7075073467567563,0.37169507443904876,33.994511822238564,0.19121675949543715,0.40344157433137295,0.010498095452785492,0.6764004225842655,95.58143021538854
J_4373,mode_b,0.7133739317596208,-2.7072880175945913,1.7162374763189119,0.8449499999999996,0.9303666666666662,14.960373775580763,0.163087390288048,2.40159648460224,0.004255431569630632,0.13455615132993765,28.0,0.45,38.00382408499718,1.5722773717716336,0.6792320978827775,26.69984412379563,0.19503708752803506,0.5908418961800634,0.008705661669373511,0.7205929718911648,77.49208691995591
J_3290,mode_b,0.3909370455917752,-2.365952124475746,0.31246102528075675,0.9457500000000003,0.9767666666666669,15.56443872010873,0.39102008288958606,2.4741947109917346,0.011472423580497595,0.1410380023912094,28.0,0.52,48.62530665099621,0.4555600443854928,0.4629968830384314,28.475548401474953,0.1607375438604504,0.6315300066955387,0.00609932885505259,0.7718934882432222,28.32267331890762
J_1973,mode_b,0.5851045922182048,-2.0832457509384428,0.8711243947206014,0.8215166666666672,0.9071666666666672,15.360716981681678,0.2713881224125831,2.4667704402526063,0.023962418171739778,0.1878290281999618,28.0,0.45,47.587100584991276,0.4339200323447585,0.7149262458086014,34.7771424613893,0.19428365700878203,0.6143168286420405,0.024431048026308418,0.9531268463470042,64.17400312144309
J_1357,mode_b,0.6395917454749243,-2.7144215108180783,3.0105467163451984,0.9524000000000004,0.9836833333333337,14.977869051571831,0.3557335911001693,2.542903101023919,0.01118680454440881,0.19407495538919042,24.0,0.45,58.59991763345897,0.9735089102759957,0.44246314391493796,34.896843675523996,0.17136279676109553,0.5015920402482152,0.012778513887897133,0.6414171610958874,81.64038971532136
J_3027,mode_b,-2.5148933616273936,-2.413393541675492,0.8667358849533886,0.43952952130826894,0.9993833333333337,13.440829521308268,0.3638315195167044,2.5466794460389393,0.018103727393992186,0.14720583064600565,24.0,0.52,55.54759337939322,0.08861079532653093,0.508023694343865,33.02584509830922,0.16163456331938506,0.5642537077888846,0.02598247244954109,1.5715272100642323,48.2802808098495
J_4365,mode_b,0.508176780137096,-3.2050474128769166,1.460958188047781,0.862658333333333,0.9360333333333329,14.915232622937483,0.39337695758939123,2.538635589198813,0.009630562628078286,0.17484274282877343,24.0,0.45,44.54449435137212,1.4677862981334329,0.448371750023216,35.68674573209137,0.18182608873583375,0.6374936598353088,0.022993542747572062,1.0378333679400384,51.516689378768206
J_2725,mode_b,0.4877739485888534,-2.11016404175046,1.5489717193240278,0.9076499999999998,0.9571499999999997,14.786129939233708,0.4365436375056302,2.461500138993911,0.02238144567736522,0.11143323573266553,28.0,0.52,49.10247716400772,0.3270562123507261,0.5722329017706216,26.52906612958759,0.1951207966916263,0.5285910910926759,0.015825540013611316,1.3105320036411285,89.48638674803078
J_2965,mode_b,0.815524697417738,-3.6078245877185076,2.2069559201774203,0.9548249999999984,0.978066666666665,14.674313165095809,0.16717954465825374,2.4616661683460994,0.03516098790483588,0.18183894411364512,28.0,0.45,52.552249948494136,0.9641841100528836,0.5138970596715808,27.37820698413998,0.19911897073499857,0.542684191185981,0.007972973305732012,1.7116183680482209,92.76899410877377
J_4665,mode_b,0.6078786646049802,-1.4153719727268634,0.6081307824911196,0.9353416666666673,0.9676000000000006,14.71732683000761,0.3592320218612727,2.458021441799503,0.02717836395051834,0.18143280709937884,28.0,0.45,47.81429748237133,0.5614493004977703,0.6702532751485706,29.059207094833255,0.20002882974222302,0.5757649721577763,0.01571277723647654,1.0473743346519768,55.92681839130819
J_4164,mode_b,0.6438825731950678,0.4790090570363353,0.45943721338673804,0.9965916666666672,0.9987000000000006,14.569191264661914,0.3817358763383416,2.714204397957584,0.030675213486566145,0.1774575584401012,20.0,0.6,42.982502474449575,0.6359078139066696,0.37650427892804145,28.727797213941813,0.18126468609087168,0.6279433439485729,0.0076699050609022375,1.4143932526931167,69.93881050497293
J_2597,mode_b,0.14085756325206228,-2.270960384425727,0.5902741817173348,0.9542749999999998,0.9832666666666665,15.713584982515668,0.21342706672429862,2.4840524182241595,0.026783730597074406,0.2166257712876085,28.0,0.45,57.629243010655046,0.6073309276252985,0.38771588560193776,35.725448611192405,0.17014138182625174,0.560823674313724,0.017923593018203975,0.829717262648046,26.153180128894746
J_825,mode_b,0.4153918813453442,-6.315054997089101,0.4069475634359717,0.7761833333333336,0.9048666666666668,14.55910282155226,0.37477896966084207,2.4145692795851317,0.06083780658193202,0.17762568385527494,28.0,0.45,53.299257586710155,2.542210226878524,0.3445429403334856,34.11673866678029,0.18306662348099054,0.35250939819961785,0.011485839458182453,1.464847173076123,73.1233650771901
J_3545,mode_b,-0.5473590455545099,-4.896053883071028,0.5995393401600434,0.8368250000000003,0.9239000000000003,15.913032596610822,0.16597185960425584,2.4022018225153166,0.05454709269108584,0.1926366009110232,28.0,0.45,52.07710726931691,2.06399017944932,0.5736951457336545,23.292288002558053,0.19545207096263767,0.6286139531992376,0.006878699194639921,0.526298591401428,23.704792987555265
J_3653,mode_b,0.7942880043331426,-3.4411092362940634,0.5986380036921553,0.9652250000000001,0.9813166666666668,15.256542952419021,0.19677492416896572,2.4664840806681116,0.01903751834655683,0.1414267507015464,28.0,0.52,56.83510296419263,0.09606564324349165,0.37646259386092423,38.840836524032056,0.1631655351165682,0.5722771535627544,0.012989587616175413,1.8854386005550623,37.72135111037642
J_1469,mode_b,0.4526878432609813,-3.5495047032007414,0.5014842821944402,0.5904916666666666,0.8172333333333333,14.84839416524439,0.1589559487038514,2.4032436848231113,0.03939823198552153,0.1634049651637076,28.0,0.45,47.026764512993395,2.1352841863408685,0.5197184273973108,23.326202905736864,0.1794304517749697,0.6491711373440922,0.007865360230207443,1.4060311461798847,98.81045126821846
J_461,mode_b,0.6669674213221272,-0.3968885929284634,0.6376875292205937,0.9761750000000012,0.9898666666666679,15.298493619488527,0.3496551202282758,2.539764919145111,0.018435911585550708,0.19866198937270824,24.0,0.52,53.59712051600218,0.45479705929756165,0.422612664476037,41.79929951671511,0.18756334083154796,0.48802818469703196,0.02404881125316024,1.0864175399765372,59.833939261734486
J_4085,mode_b,0.5879427777666957,-5.701228577176202,0.31859079057585615,0.9515499999999999,0.9752,15.325546876151787,0.37862828229539974,2.460564881122951,0.029591752461514808,0.11926774517141166,28.0,0.52,53.34757436905056,1.2381196394562721,0.4998054990544915,24.14000798482448,0.20528515063226221,0.5493952382355929,0.020875728484243152,0.6581866140477359,62.731565847061574
J_1229,mode_b,0.6717447224519564,-3.450665214062669,0.5257586807395846,0.9067833333333338,0.9539666666666672,15.259709857361967,0.27170187753053,2.5378939460027716,0.017584417355592154,0.18182190130779452,24.0,0.52,40.34632978588343,0.13389893621206284,0.5396061383187771,30.23966008797288,0.21039402591995895,0.6126292056404055,0.006356992330402136,1.6982215764001012,45.53336846642196
J_3195,mode_b,0.4253108229298019,-3.1121988011744146,0.4636366571427403,0.705983333333333,0.8910999999999997,15.044538887121298,0.26875500839402205,2.746617131003673,0.09225736905225063,0.13684473006646525,20.0,0.52,53.705607519485056,0.044940889813005924,0.3530794826336205,42.07315566483885,0.19660787145607173,0.6174810180440545,0.010069955885410308,1.1739112273789942,43.88963042292744
